id,title,museum,era,material,size,geo
商甲骨刻辞,njmuseum,,,纵1.9，横2.8 厘米
商甲骨刻辞,njmuseum,,,纵3.2，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横2 厘米
商甲骨刻辞,njmuseum,,,纵2.6，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵2.6，横1.4 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵2，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵2.4，横2 厘米
商甲骨刻辞,njmuseum,,,纵2.6，横1.4 厘米
商甲骨刻辞,njmuseum,,,纵2，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵2，横2.4 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横2.6 厘米
商甲骨刻辞,njmuseum,,,纵0.9，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵2.5，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横1.1 厘米
商甲骨刻辞,njmuseum,,,纵1.3，横2 厘米
商甲骨刻辞,njmuseum,,,纵3，横2 厘米
商甲骨刻辞,njmuseum,,,纵2.2，横2.2 厘米
商甲骨刻辞,njmuseum,,,纵3.5，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵1.2，横1.4 厘米
商甲骨刻辞,njmuseum,,,纵3.3，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵2.8，横2 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵3.5，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵3.5，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵3.5，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横1.3 厘米
商甲骨刻辞,njmuseum,,,纵2.5，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵3.3，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵2.5，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵1.4，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵2.5，横2.7 厘米
商甲骨刻辞,njmuseum,,,纵2.7，横2.6 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵3.3，横2 厘米
商甲骨刻辞,njmuseum,,,纵3.4，横1.3 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.3，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵0.9，横1 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵2.7，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横2 厘米
商甲骨刻辞,njmuseum,,,纵2.2，横3.5 厘米
商甲骨刻辞,njmuseum,,,"纵2.7,横3.5 厘米"
商甲骨刻辞,njmuseum,,,纵2.3，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横2.4 厘米
商甲骨刻辞,njmuseum,,,纵1.3，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵2，横1 厘米
商甲骨刻辞,njmuseum,,,纵3.3，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横2.2 厘米
商甲骨刻辞,njmuseum,,,纵1.3，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵2.2，横1.2 厘米
商甲骨刻辞,njmuseum,,,纵3.1，横3.3 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵3.6，横1 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵3.2，横2 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵3.2，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵3.5，横2.6 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1 厘米
商甲骨刻辞,njmuseum,,,纵3.3，横2.7 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵3.2，横2.6 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横2.4 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵3.3，横2.6 厘米
商甲骨刻辞,njmuseum,,,纵2.7，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵3.2，横2.7 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1 厘米
商甲骨刻辞,njmuseum,,,纵1.1，横1.9 厘米
商甲骨刻辞,njmuseum,,,长1.8，宽1.2 厘米
商甲骨刻辞,njmuseum,,,长3，宽3 厘米
商甲骨刻辞,njmuseum,,,长2.6，宽1.7 厘米
商甲骨刻辞,njmuseum,,,长1.6，宽1.6 厘米
商甲骨刻辞,njmuseum,,,长3.2，宽2.8 厘米
商甲骨刻辞,njmuseum,,,长3.2，宽2.4 厘米
商甲骨刻辞,njmuseum,,,长2.2，宽1.6 厘米
商甲骨刻辞,njmuseum,,,"长2.2,宽3.2 厘米"
商甲骨刻辞,njmuseum,,,长3.8，宽2.4 厘米
商甲骨刻辞,njmuseum,,,长1.6，宽2.1 厘米
商甲骨刻辞,njmuseum,,,长2.1，宽1.7 厘米
商甲骨刻辞,njmuseum,,,长1.9，宽1.7 厘米
商甲骨刻辞,njmuseum,,,长1.5，宽1.3 厘米
商甲骨刻辞,njmuseum,,,长2.2，宽2.3 厘米
商甲骨刻辞,njmuseum,,,长3.8，宽2.1 厘米
商甲骨刻辞,njmuseum,,,长2.4，宽2.1 厘米
商甲骨刻辞,njmuseum,,,长2.1，宽2.1 厘米
商甲骨刻辞,njmuseum,,,长2.5，宽1 厘米
商甲骨刻辞,njmuseum,,,长2，宽1.8 厘米
商甲骨刻辞,njmuseum,,,长1.8，宽1.7 厘米
商甲骨刻辞,njmuseum,,,长1.8，宽1.7 厘米
商甲骨刻辞,njmuseum,,,长1.4，宽2.1 厘米
商甲骨刻辞,njmuseum,,,长1.7，宽2.3 厘米
商甲骨刻辞,njmuseum,,,长2.2，宽1.6 厘米
商甲骨刻辞,njmuseum,,,长3.3，宽1.4 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横3.4 厘米
商甲骨刻辞,njmuseum,,,纵2.8，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵2.9，横3 厘米
商甲骨刻辞,njmuseum,,,纵2.6，横2.7 厘米
商甲骨刻辞,njmuseum,,,纵3.3，横1.4 厘米
商甲骨刻辞,njmuseum,,,纵2.8，横3.2 厘米
商甲骨刻辞,njmuseum,,,长2.7，宽1.9 厘米
商甲骨刻辞,njmuseum,,,长1.5，宽2.4 厘米
商甲骨刻辞,njmuseum,,,长2.1，宽1.4 厘米
商甲骨刻辞,njmuseum,,,长2.3，宽1.3 厘米
商甲骨刻辞,njmuseum,,,长2.3，宽1.9 厘米
商甲骨刻辞,njmuseum,,,长2.4，宽1.9 厘米
商甲骨刻辞,njmuseum,,,长2.4，宽2.5 厘米
商甲骨刻辞,njmuseum,,,长2.7，宽1.6 厘米
商甲骨刻辞,njmuseum,,,长1.6，宽1.7 厘米
商甲骨刻辞,njmuseum,,,长3.2，宽1.4 厘米
商甲骨刻辞,njmuseum,,,长1.8，宽1.8 厘米
商甲骨刻辞,njmuseum,,,长2.5，宽1.9 厘米
商甲骨刻辞,njmuseum,,,长4.0，宽1.6 厘米
商甲骨刻辞,njmuseum,,,长1.7，宽1.5 厘米
商甲骨刻辞,njmuseum,,,长3.8，宽2.4 厘米
商甲骨刻辞,njmuseum,,,长1.7，宽2.1 厘米
商甲骨刻辞,njmuseum,,,长1.8，宽2.1 厘米
商甲骨刻辞,njmuseum,,,长2.0，宽2.9 厘米
商甲骨刻辞,njmuseum,,,长2.8，宽2.7 厘米
商甲骨刻辞,njmuseum,,,长2.7，宽1.6 厘米
商甲骨刻辞,njmuseum,,,长2.7，宽2.0 厘米
商甲骨刻辞,njmuseum,,,长2.4，宽2.8 厘米
商甲骨刻辞,njmuseum,,,长1.2，宽2.2 厘米
商甲骨刻辞,njmuseum,,,长1.6，宽1.3 厘米
商甲骨刻辞,njmuseum,,,长1.5，宽2.3 厘米
商甲骨刻辞,njmuseum,,,长1.5，宽2.7 厘米
商甲骨刻辞,njmuseum,,,长2.2，宽1.7 厘米
商甲骨刻辞,njmuseum,,,长2.1，宽1.2 厘米
商甲骨刻辞,njmuseum,,,长3.0，宽2.4 厘米
商甲骨刻辞,njmuseum,,,长2.8，宽1.3 厘米
商甲骨刻辞,njmuseum,,,"长2.0,宽2.4 厘米"
商甲骨刻辞,njmuseum,,,"长1.9,宽1.8 厘米"
商甲骨刻辞,njmuseum,,,纵2.2，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横2.4 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.4，横2.2 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横2 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横2 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横2 厘米
商甲骨刻辞,njmuseum,,,纵1.1，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵2，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横2 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横1 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵1.3，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵2.4，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵2.5，横1.4 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横2.2 厘米
商甲骨刻辞,njmuseum,,,纵2.3，横2.5 厘米
商甲骨刻辞,njmuseum,,,纵2.4，横1.2 厘米
商甲骨刻辞,njmuseum,,,纵2.2，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横1.7 厘米
商甲骨刻辞,njmuseum,,,长1.7，宽1.8 厘米
商甲骨刻辞,njmuseum,,,长2.2，宽1.6 厘米
商甲骨刻辞,njmuseum,,,长2.3，宽2.2 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.2 厘米
商甲骨刻辞,njmuseum,,,纵2.5，横0.8 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横2.7 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵2.4，横1.4 厘米
商甲骨刻辞,njmuseum,,,纵2.2，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵2.5，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.2 厘米
商甲骨刻辞,njmuseum,,,纵1.3，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.4，横2.2 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横2.1 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵1.19，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵2.，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵2.4，横1.5 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横2 厘米
商甲骨刻辞,njmuseum,,,"纵2,横1.2 厘米"
商甲骨刻辞,njmuseum,,,纵1.3，横2.4 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵1.2，横2.2 厘米
商甲骨刻辞,njmuseum,,,纵1.2，横1.4 厘米
商甲骨刻辞,njmuseum,,,"纵2.6,横1.1 厘米"
商甲骨刻辞,njmuseum,,,纵2，横1.4 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.4 厘米
商甲骨刻辞,njmuseum,,,纵1.6，横2.6 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横2.3 厘米
商甲骨刻辞,njmuseum,,,纵1.3，横2 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横2 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横2 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.6 厘米
商甲骨刻辞,njmuseum,,,纵2.9，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.9，横2 厘米
商甲骨刻辞,njmuseum,,,纵1.8，横2.2 厘米
商甲骨刻辞,njmuseum,,,纵2.1，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵1.7，横1.7 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵2.95，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵3.9，横4.1 厘米
商甲骨刻辞,njmuseum,,,纵2，横1.8 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横2 厘米
商甲骨卜辞,njmuseum,,,纵2.5，横2.4 厘米
商甲骨卜辞,njmuseum,,,纵2.8，横2 厘米
商甲骨卜辞,njmuseum,,,纵4.8，横2.25 厘米
商甲骨卜辞,njmuseum,,,纵2.8，横2.7 厘米
商甲骨卜辞,njmuseum,,,纵5.1，横3.8 厘米
商甲骨卜辞,njmuseum,,,纵3.4，横2.7 厘米
商甲骨卜辞,njmuseum,,,纵3.7，横3 厘米
商甲骨卜辞,njmuseum,,,纵6，横2.5 厘米
商甲骨卜辞,njmuseum,,,纵1.5，横1.65 厘米
商甲骨卜辞,njmuseum,,,纵1.5，横1.65 厘米
商甲骨卜辞,njmuseum,,,纵2.2，横1.8 厘米
商甲骨卜辞,njmuseum,,,纵2.25，横2.5 厘米
商甲骨卜辞,njmuseum,,,纵2，横3.6 厘米
商甲骨卜辞,njmuseum,,,纵4.7，横2.2 厘米
商甲骨卜辞,njmuseum,,,纵3.7，横2.9 厘米
商甲骨卜辞,njmuseum,,,纵2.1，横1.8 厘米
商甲骨卜辞,njmuseum,,,纵2.3，横3.1 厘米
商甲骨卜辞,njmuseum,,,纵5，横2.5 厘米
商甲骨卜辞,njmuseum,,,纵3.1，横2 厘米
商甲骨卜辞,njmuseum,,,纵4.1，横3.9 厘米
商甲骨卜辞,njmuseum,,,纵1.8，横3.6 厘米
商甲骨卜辞,njmuseum,,,纵3.5，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵6.1，横1.7 厘米
商甲骨卜辞,njmuseum,,,纵3，横2 厘米
商甲骨卜辞,njmuseum,,,纵1.9，横1.7 厘米
商甲骨卜辞,njmuseum,,,纵3.3，横3 厘米
商甲骨卜辞,njmuseum,,,纵3.2，横2.85 厘米
商甲骨卜辞,njmuseum,,,纵3.5，横3.3 厘米
商甲骨卜辞,njmuseum,,,纵1.5 ，横1.9 厘米
商甲骨刻辞,njmuseum,,,纵2.2，横1.3 厘米
商甲骨刻辞,njmuseum,,,纵3.2，横1.95 厘米
商甲骨刻辞,njmuseum,,,纵3，横2.7 厘米
商甲骨刻辞,njmuseum,,,纵1.5，横2.4 厘米
商甲骨卜辞,njmuseum,,,纵4.3，横1.9 厘米
商甲骨卜辞,njmuseum,,,纵1.85，横2 厘米
商甲骨卜辞,njmuseum,,,纵3.1，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵2.1，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵2.7，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵1.55，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵2.6，横3.3 厘米
商甲骨卜辞,njmuseum,,,纵4.2，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵4.9，横3.6 厘米
商甲骨卜辞,njmuseum,,,纵4.9，横3.6 厘米
商甲骨卜辞,njmuseum,,,纵2.5，横3.5 厘米
商甲骨卜辞,njmuseum,,,纵3.3，横2 厘米
商甲骨卜辞,njmuseum,,,纵2.15，横1.75 厘米
商甲骨卜辞,njmuseum,,,纵2.15，横1.75 厘米
商甲骨卜辞,njmuseum,,,纵3.5，横5.05 厘米
商甲骨卜辞,njmuseum,,,纵2，横2.5 厘米
商甲骨卜辞,njmuseum,,,纵3.22，横3 厘米
商甲骨卜辞,njmuseum,,,纵2.7，横3.7 厘米
商甲骨卜辞,njmuseum,,,纵2.1，横2 厘米
商甲骨卜辞,njmuseum,,,纵3.8，横2.5 厘米
商甲骨卜辞,njmuseum,,,纵2.5，横3.3 厘米
商甲骨卜辞,njmuseum,,,纵2，横1.7 厘米
商甲骨卜辞,njmuseum,,,纵2.25，横2 厘米
商甲骨卜辞,njmuseum,,,纵3.3，横2.7 厘米
商甲骨卜辞,njmuseum,,,纵2，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵2.2，横2.9 厘米
商甲骨卜辞,njmuseum,,,纵2.8，横2.5 厘米
商甲骨卜辞,njmuseum,,,纵1.3，横1.4 厘米
商甲骨卜辞,njmuseum,,,纵2.4，横2.9 厘米
商甲骨卜辞,njmuseum,,,纵2，横2.2 厘米
商甲骨卜辞,njmuseum,,,纵2.7，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵2.1，横2.9 厘米
商甲骨卜辞,njmuseum,,,纵3.8，横2 厘米
商甲骨卜辞,njmuseum,,,纵4.2，横2.8 厘米
商甲骨卜辞,njmuseum,,,纵2.1，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵2.4，  横1.6 厘米
商甲骨卜辞,njmuseum,,,纵3.1，  横3.5 厘米
商甲骨卜辞,njmuseum,,,纵3.2，横2.4 厘米
商甲骨卜辞,njmuseum,,,纵3.4 ，横3.8 厘米
商甲骨卜辞,njmuseum,,,纵3.4， 横2.2 厘米
商甲骨卜辞,njmuseum,,,纵1.9，横1.75 厘米
商甲骨卜辞,njmuseum,,,纵2.5， 横2.2 厘米
商甲骨卜辞,njmuseum,,,纵2.4，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵1.3，横2 厘米
商甲骨卜辞,njmuseum,,,纵1.8， 横1.5 厘米
商甲骨卜辞,njmuseum,,,纵4.2，横4 厘米
商甲骨卜辞,njmuseum,,,纵1.8，横2.6 厘米
商甲骨卜辞,njmuseum,,,纵4.3，横3.5 厘米
商甲骨卜辞,njmuseum,,,纵2.8，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵3.95，横2.25 厘米
商甲骨卜辞,njmuseum,,,纵4.1， 横2.1 厘米
商甲骨卜辞,njmuseum,,,纵2.5，横2.5 厘米
商甲骨卜辞,njmuseum,,,纵3.1，横2 厘米
商甲骨卜辞,njmuseum,,,纵3，横1.55 厘米
商甲骨卜辞,njmuseum,,,纵2.8，横2.35 厘米
商甲骨卜辞,njmuseum,,,纵2，横2.7 厘米
商甲骨卜辞,njmuseum,,,纵2，横1.4 厘米
商甲骨卜辞,njmuseum,,,纵2.8，横3 厘米
商甲骨卜辞,njmuseum,,,纵7.5，横2 厘米
商甲骨卜辞,njmuseum,,,纵4.2，横1.3 厘米
商甲骨卜辞,njmuseum,,,纵3，横2.6 厘米
商甲骨卜辞,njmuseum,,,纵7.25，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵3.8，横2.6 厘米
商甲骨卜辞,njmuseum,,,纵2.05，横1.9 厘米
商甲骨卜辞,njmuseum,,,纵2.05，横1.9 厘米
商甲骨卜辞,njmuseum,,,纵2，横1.9 厘米
商甲骨卜辞,njmuseum,,,纵2.3，横3 厘米
商甲骨卜辞,njmuseum,,,纵2.2，横1.8 厘米
商甲骨卜辞,njmuseum,,,纵2.5，横2.7 厘米
商甲骨卜辞,njmuseum,,,纵1.9，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵2.9，横1.8 厘米
商甲骨卜辞,njmuseum,,,纵4.5，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵4.5，横2.4 厘米
商甲骨卜辞,njmuseum,,,纵2.4，横3.3 厘米
商甲骨卜辞,njmuseum,,,纵2.5，横1.9 厘米
商甲骨卜辞,njmuseum,,,纵1.7，横1.2 厘米
商甲骨卜辞,njmuseum,,,纵2.7， 横1.4 厘米
商甲骨卜辞,njmuseum,,,纵2.5，横1.6 厘米
商甲骨卜辞,njmuseum,,,纵3.2，横3.8 厘米
商甲骨卜辞,njmuseum,,,纵1.9，横2.05 厘米
商甲骨卜辞,njmuseum,,,纵2.1，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵3.5，横1.9 厘米
商甲骨卜辞,njmuseum,,,纵3.4，横2.95 厘米
商甲骨卜辞,njmuseum,,,纵1.4，横3.1 厘米
商甲骨卜辞,njmuseum,,,纵2.5，横2.05 厘米
商甲骨卜辞,njmuseum,,,纵1.7，横2.1 厘米
商甲骨卜辞,njmuseum,,,纵2，横2 厘米
商甲骨卜辞,njmuseum,,,纵2，横2 厘米
商甲骨卜辞,njmuseum,,,纵2.7 ，横1.4 厘米
商甲骨卜辞,njmuseum,,,纵1.4，横1.5 厘米
商甲骨卜辞,njmuseum,,,纵8.1，横1.9 厘米
商甲骨卜辞,njmuseum,,,纵2.3，横1.8 厘米
商甲骨卜辞,njmuseum,,,纵2.4，横1.8 厘米
商甲骨卜辞,njmuseum,,,纵2.3，横2.2 厘米
商甲骨卜辞,njmuseum,,,纵3，横2 厘米
商甲骨卜辞,njmuseum,,,纵3.5，横3.65 厘米
商甲骨卜辞,njmuseum,,,纵1.6，横1.6 厘米
商甲骨卜辞,njmuseum,,,纵5.5，横2.6 厘米
商甲骨卜辞,njmuseum,,,纵1.6，横1.5 厘米
商甲骨卜辞,njmuseum,,,纵2.6，横3.8 厘米
商甲骨卜辞,njmuseum,,,纵3.9，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵2.75，横2.2 厘米
商甲骨卜辞,njmuseum,,,纵5.7，横2 厘米
商甲骨卜辞,njmuseum,,,纵2.2，横2.6 厘米
商甲骨卜辞,njmuseum,,,纵3.7，横1.6 厘米
商甲骨卜辞,njmuseum,,,纵2.1，横2.4 厘米
商甲骨卜辞,njmuseum,,,纵2.9，横3.3 厘米
商甲骨卜辞,njmuseum,,,纵3.3，横1.9 厘米
商甲骨卜辞,njmuseum,,,纵3.15，横2.2 厘米
商甲骨卜辞,njmuseum,,,纵3.4，横1.35 厘米
商甲骨卜辞,njmuseum,,,纵3.2，横3.2 厘米
商甲骨卜辞,njmuseum,,,纵2.2，横3.8 厘米
商甲骨卜辞,njmuseum,,,纵2，横1.45 厘米
商甲骨卜辞,njmuseum,,,纵5.7，横2.5 厘米
商甲骨卜辞,njmuseum,,,纵2.7，横2.7 厘米
商甲骨卜辞,njmuseum,,,纵4.5，横2.4 厘米
商甲骨卜辞,njmuseum,,,纵5.5，横2.7 厘米
商甲骨卜辞,njmuseum,,,纵3.6，横2.3 厘米
商甲骨卜辞,njmuseum,,,纵5.5，横2.4 厘米
商甲骨卜辞,njmuseum,,,纵3.7，横2.95 厘米
商甲骨卜辞,njmuseum,,,纵3.2，横3.1 厘米
商甲骨卜辞,njmuseum,,,纵3.1，横2.1 厘米
